 c_municipio | c_estado |                    descripcion                    |       inicio        | fin 
 013         | SLP      | Ciudad Valles                                     | 2022-01-01 00:00:00 | 
 013         | SON      | Banámichi                                         | 2022-01-01 00:00:00 | 
 013         | TAB      | Nacajuca                                          | 2022-01-01 00:00:00 | 
 013         | TAM      | Güémez                                            | 2022-01-01 00:00:00 | 
 013         | TLA      | Huamantla                                         | 2022-01-01 00:00:00 | 
 013         | VER      | Naranjos Amatlán                                  | 2022-01-01 00:00:00 | 
 013         | YUC      | Conkal                                            | 2022-01-01 00:00:00 | 
 013         | ZAC      | General Enrique Estrada                           | 2022-01-01 00:00:00 | 
 014         | COA      | Jiménez                                           | 2022-01-01 00:00:00 | 
 014         | CHH      | Coronado                                          | 2022-01-01 00:00:00 | 
 014         | CHP      | El Bosque                                         | 2022-01-01 00:00:00 | 
 014         | CMX      | Benito Juárez                                     | 2022-01-01 00:00:00 | 
 014         | DUR      | Mezquital                                         | 2022-01-01 00:00:00 | 
 014         | GRO      | Benito Juárez                                     | 2022-01-01 00:00:00 | 
 014         | GUA      | Dolores Hidalgo Cuna de la Independencia Nacional | 2022-01-01 00:00:00 | 
 014         | HID      | Calnali                                           | 2022-01-01 00:00:00 | 
 014         | JAL      | Atoyac                                            | 2022-01-01 00:00:00 | 
 014         | MEX      | Atlacomulco                                       | 2022-01-01 00:00:00 | 
 014         | MIC      | Coahuayana                                        | 2022-01-01 00:00:00 | 
 014         | MOR      | Mazatepec                                         | 2022-01-01 00:00:00 | 
 014         | NAY      | Santa María del Oro                               | 2022-01-01 00:00:00 | 
 014         | NLE      | Doctor Arroyo                                     | 2022-01-01 00:00:00 | 
 014         | OAX      | Ciudad Ixtepec                                    | 2022-01-01 00:00:00 | 
 014         | PUE      | Amixtlán                                          | 2022-01-01 00:00:00 | 
 014         | QUE      | Querétaro                                         | 2022-01-01 00:00:00 | 
 014         | SIN      | Rosario                                           | 2022-01-01 00:00:00 | 
 014         | SLP      | Coxcatlán                                         | 2022-01-01 00:00:00 | 
 014         | SON      | Baviácora                                         | 2022-01-01 00:00:00 | 
 014         | TAB      | Paraíso                                           | 2022-01-01 00:00:00 | 
 014         | TAM      | Guerrero                                          | 2022-01-01 00:00:00 | 
 014         | TLA      | Hueyotlipan                                       | 2022-01-01 00:00:00 | 
 014         | VER      | Amatlán de los Reyes                              | 2022-01-01 00:00:00 | 
 014         | YUC      | Cuncunul                                          | 2022-01-01 00:00:00 | 
 014         | ZAC      | General Francisco R. Murguía                      | 2022-01-01 00:00:00 | 
 015         | COA      | Juárez                                            | 2022-01-01 00:00:00 | 
 015         | CHH      | Coyame del Sotol                                  | 2022-01-01 00:00:00 | 
 015         | CHP      | Cacahoatán                                        | 2022-01-01 00:00:00 | 
 015         | CMX      | Cuauhtémoc                                        | 2022-01-01 00:00:00 | 
 015         | DUR      | Nazas                                             | 2022-01-01 00:00:00 | 
 015         | GRO      | Buenavista de Cuéllar                             | 2022-01-01 00:00:00 | 
 015         | GUA      | Guanajuato                                        | 2022-01-01 00:00:00 | 
 015         | HID      | Cardonal                                          | 2022-01-01 00:00:00 | 
 015         | JAL      | Autlán de Navarro                                 | 2022-01-01 00:00:00 | 
 015         | MEX      | Atlautla                                          | 2022-01-01 00:00:00 | 
 015         | MIC      | Coalcomán de Vázquez Pallares                     | 2022-01-01 00:00:00 | 
 015         | MOR      | Miacatlán                                         | 2022-01-01 00:00:00 | 
 015         | NAY      | Santiago Ixcuintla                                | 2022-01-01 00:00:00 | 
 015         | NLE      | Doctor Coss                                       | 2022-01-01 00:00:00 | 
 015         | OAX      | Coatecas Altas                                    | 2022-01-01 00:00:00 | 
 015         | PUE      | Amozoc                                            | 2022-01-01 00:00:00 | 
 015         | QUE      | San Joaquín                                       | 2022-01-01 00:00:00 | 
 015         | SIN      | Salvador Alvarado                                 | 2022-01-01 00:00:00 | 
 015         | SLP      | Charcas                                           | 2022-01-01 00:00:00 | 
 015         | SON      | Bavispe                                           | 2022-01-01 00:00:00 | 
 015         | TAB      | Tacotalpa                                         | 2022-01-01 00:00:00 | 
 015         | TAM      | Gustavo Díaz Ordaz                                | 2022-01-01 00:00:00 | 
 015         | TLA      | Ixtacuixtla de Mariano Matamoros                  | 2022-01-01 00:00:00 | 
 015         | VER      | Angel R. Cabada                                   | 2022-01-01 00:00:00 | 
 015         | YUC      | Cuzamá                                            | 2022-01-01 00:00:00 | 
